Row,Local Date,Hour,Minute,Is Retweet,Retweet Count,,,,,,,,,,,,
7130,7/17/2016,14,0,FALSE,3,,,,,,,,,,,,
7124,7/17/2016,14,3,TRUE,0,,,,,,,,,,,,
7136,7/17/2016,14,4,FALSE,0,,,,,,,,,,,,
7036,7/17/2016,14,5,TRUE,0,,,,,,,,,,,,
7082,7/17/2016,14,15,FALSE,0,,,,,,,,,,,,
7128,7/17/2016,14,15,FALSE,0,,,,,,,,,,,,
7110,7/17/2016,14,18,TRUE,0,,,,,,,,,,,,
3724,7/17/2016,14,25,FALSE,2,,,,,,,,,,,,
3725,7/17/2016,14,25,TRUE,2,,,,,,,,,,,,
4021,7/17/2016,14,27,FALSE,2,,,,,,,,,,,,
4721,7/17/2016,14,29,TRUE,0,,,,,,,,,,,,
3709,7/17/2016,14,32,TRUE,0,,,,,,,,,,,,
7039,7/17/2016,14,35,FALSE,0,,,,,,,,,,,,
7042,7/17/2016,14,44,FALSE,0,,,,,,,,,,,,
11954,7/17/2016,14,44,FALSE,0,,,,,,,,,,,,
11921,7/17/2016,14,57,FALSE,10,,,,,,,,,,,,
3713,7/17/2016,15,3,FALSE,0,,,,,,,,,,,,
11924,7/17/2016,15,4,TRUE,0,,,,,,,,,,,,
11933,7/17/2016,15,5,FALSE,0,,,,,,,,,,,,
3739,7/17/2016,15,6,TRUE,0,,,,,,,,,,,,
11959,7/17/2016,15,7,TRUE,0,,,,,,,,,,,,
11968,7/17/2016,15,7,TRUE,0,,,,,,,,,,,,
11911,7/17/2016,15,8,TRUE,0,,,,,,,,,,,,
11967,7/17/2016,15,10,TRUE,2,,,,,,,,,,,,
11955,7/17/2016,15,12,FALSE,2,,,,,,,,,,,,
4725,7/17/2016,15,23,FALSE,0,,,,,,,,,,,,
11949,7/17/2016,15,23,TRUE,0,,,,,,,,,,,,
11932,7/17/2016,15,26,TRUE,0,,,,,,,,,,,,
11895,7/17/2016,15,28,FALSE,0,,,,,,,,,,,,
4713,7/17/2016,15,32,FALSE,0,,,,,,,,,,,,
4025,7/17/2016,15,33,TRUE,0,,,,,,,,,,,,
3708,7/17/2016,15,34,FALSE,0,,,,,,,,,,,,
4737,7/17/2016,15,35,FALSE,0,,,,,,,,,,,,
4727,7/17/2016,15,36,FALSE,0,,,,,,,,,,,,
3727,7/17/2016,15,42,FALSE,0,,,,,,,,,,,,
11948,7/17/2016,15,42,TRUE,0,,,,,,,,,,,,
6726,7/17/2016,15,44,FALSE,0,,,,,,,,,,,,
11953,7/17/2016,15,44,FALSE,0,,,,,,,,,,,,
7134,7/17/2016,15,48,FALSE,0,,,,,,,,,,,,
7103,7/17/2016,15,54,FALSE,0,,,,,,,,,,,,
13665,7/17/2016,17,8,TRUE,1,,,,,,,,,,,,
19386,7/17/2016,17,10,FALSE,1,,,,,,,,,,,,
19678,7/17/2016,17,15,TRUE,0,,,,,,,,,,,,
21579,7/17/2016,17,24,FALSE,0,,,,,,,,,,,,
14158,7/17/2016,17,27,FALSE,0,,,,,,,,,,,,
21585,7/17/2016,17,27,FALSE,0,,,,,,,,,,,,
21652,7/17/2016,17,32,FALSE,0,,,,,,,,,,,,
6716,7/17/2016,17,37,FALSE,1,,,,,,,,,,,,
7106,7/17/2016,17,39,FALSE,1,,,,,,,,,,,,
7014,7/17/2016,17,42,FALSE,0,,,,,,,,,,,,
14109,7/17/2016,17,46,FALSE,1,,,,,,,,,,,,
21654,7/17/2016,17,47,TRUE,2,,,,,,,,,,,,
2409,7/17/2016,17,49,FALSE,2,,,,,,,,,,,,
7030,7/17/2016,17,50,FALSE,2,,,,,,,,,,,,
11907,7/17/2016,17,54,FALSE,0,,,,,,,,,,,,
11891,7/17/2016,17,55,FALSE,0,,,,,,,,,,,,
7076,7/17/2016,18,2,FALSE,0,,,,,,,,,,,,
1991,7/17/2016,18,5,TRUE,2,,,,,,,,,,,,
4386,7/17/2016,18,5,TRUE,2,,,,,,,,,,,,
7147,7/17/2016,18,8,FALSE,0,,,,,,,,,,,,
19667,7/17/2016,18,18,FALSE,0,,,,,,,,,,,,
14289,7/17/2016,18,27,FALSE,0,,,,,,,,,,,,
7119,7/17/2016,18,36,FALSE,0,,,,,,,,,,,,
21514,7/17/2016,18,39,FALSE,0,,,,,,,,,,,,
7096,7/17/2016,18,52,FALSE,4,,,,,,,,,,,,
19626,7/17/2016,18,53,FALSE,4,,,,,,,,,,,,
7150,7/17/2016,18,54,FALSE,4,,,,,,,,,,,,
2003,7/17/2016,18,56,FALSE,1,,,,,,,,,,,,
7144,7/17/2016,18,57,TRUE,1,,,,,,,,,,,,
13917,7/17/2016,18,57,FALSE,1,,,,,,,,,,,,
21656,7/17/2016,18,58,FALSE,1,,,,,,,,,,,,
7045,7/17/2016,19,0,FALSE,0,,,,,,,,,,,,
7107,7/17/2016,19,0,TRUE,0,,,,,,,,,,,,
21629,7/17/2016,19,0,TRUE,0,,,,,,,,,,,,
13642,7/17/2016,19,5,FALSE,0,,,,,,,,,,,,
14237,7/17/2016,19,7,FALSE,0,,,,,,,,,,,,
2355,7/17/2016,19,8,FALSE,0,,,,,,,,,,,,
7025,7/17/2016,19,9,FALSE,0,,,,,,,,,,,,
7111,7/17/2016,19,13,FALSE,1,,,,,,,,,,,,
19383,7/17/2016,19,14,FALSE,1,,,,,,,,,,,,
14088,7/17/2016,19,23,FALSE,9,,,,,,,,,,,,
7127,7/17/2016,19,24,FALSE,9,,,,,,,,,,,,
13658,7/17/2016,19,28,FALSE,0,,,,,,,,,,,,
13759,7/17/2016,19,28,FALSE,0,,,,,,,,,,,,
1407,7/17/2016,19,31,FALSE,2,,,,,,,,,,,,
1617,7/17/2016,19,32,TRUE,2,,,,,,,,,,,,
14262,7/17/2016,19,33,TRUE,2,,,,,,,,,,,,
21577,7/17/2016,19,35,TRUE,0,,,,,,,,,,,,
13952,7/17/2016,19,36,TRUE,0,,,,,,,,,,,,
13638,7/17/2016,19,37,TRUE,0,,,,,,,,,,,,
19681,7/17/2016,19,37,TRUE,0,,,,,,,,,,,,
14123,7/17/2016,19,41,FALSE,5,,,,,,,,,,,,
6738,7/17/2016,19,43,FALSE,0,,,,,,,,,,,,
14013,7/17/2016,19,43,FALSE,0,,,,,,,,,,,,
19420,7/17/2016,19,49,FALSE,6,,,,,,,,,,,,
7067,7/17/2016,19,50,FALSE,6,,,,,,,,,,,,
1466,7/17/2016,19,53,TRUE,0,,,,,,,,,,,,
7109,7/17/2016,19,53,TRUE,0,,,,,,,,,,,,
7085,7/17/2016,19,54,TRUE,0,,,,,,,,,,,,
19374,7/17/2016,19,54,TRUE,0,,,,,,,,,,,,
19422,7/17/2016,19,57,FALSE,0,,,,,,,,,,,,
21541,7/17/2016,19,58,FALSE,0,,,,,,,,,,,,
14090,7/17/2016,20,0,FALSE,0,,,,,,,,,,,,
7027,7/17/2016,20,1,TRUE,0,,,,,,,,,,,,
7043,7/17/2016,20,2,TRUE,0,,,,,,,,,,,,
19378,7/17/2016,20,7,TRUE,0,,,,,,,,,,,,
19631,7/17/2016,20,12,TRUE,0,,,,,,,,,,,,
7046,7/17/2016,20,19,FALSE,3,,,,,,,,,,,,
19377,7/17/2016,20,24,FALSE,0,,,,,,,,,,,,
13859,7/17/2016,20,26,TRUE,0,,,,,,,,,,,,
21538,7/17/2016,20,27,FALSE,0,,,,,,,,,,,,
7026,7/17/2016,20,29,TRUE,0,,,,,,,,,,,,
23571,7/17/2016,20,29,TRUE,0,,,,,,,,,,,,
21536,7/17/2016,20,31,FALSE,14,,,,,,,,,,,,
21591,7/17/2016,20,34,FALSE,14,,,,,,,,,,,,
1559,7/17/2016,20,35,FALSE,0,,,,,,,,,,,,
21515,7/17/2016,20,36,FALSE,0,,,,,,,,,,,,
21614,7/17/2016,20,36,TRUE,0,,,,,,,,,,,,
7009,7/17/2016,20,37,TRUE,0,,,,,,,,,,,,
11972,7/17/2016,20,37,TRUE,0,,,,,,,,,,,,
14285,7/17/2016,20,37,TRUE,0,,,,,,,,,,,,
11970,7/17/2016,20,39,TRUE,0,,,,,,,,,,,,
13912,7/17/2016,20,39,FALSE,0,,,,,,,,,,,,
14217,7/17/2016,20,40,TRUE,0,,,,,,,,,,,,
21693,7/17/2016,20,42,TRUE,0,,,,,,,,,,,,
7099,7/17/2016,20,44,TRUE,0,,,,,,,,,,,,
21610,7/17/2016,20,44,FALSE,0,,,,,,,,,,,,
21560,7/17/2016,20,45,FALSE,0,,,,,,,,,,,,
1410,7/17/2016,20,46,TRUE,15,,,,,,,,,,,,
3764,7/17/2016,20,46,TRUE,15,,,,,,,,,,,,
4007,7/17/2016,20,46,FALSE,15,,,,,,,,,,,,
4317,7/17/2016,20,46,FALSE,15,,,,,,,,,,,,
6743,7/17/2016,20,46,FALSE,0,,,,,,,,,,,,
7156,7/17/2016,20,46,FALSE,0,,,,,,,,,,,,
3700,7/17/2016,20,47,TRUE,15,,,,,,,,,,,,
1311,7/17/2016,20,48,TRUE,15,,,,,,,,,,,,
3717,7/17/2016,20,48,TRUE,15,,,,,,,,,,,,
4036,7/17/2016,20,48,TRUE,15,,,,,,,,,,,,
2070,7/17/2016,20,49,TRUE,15,,,,,,,,,,,,
1368,7/17/2016,20,50,TRUE,15,,,,,,,,,,,,
3898,7/17/2016,20,50,TRUE,5,,,,,,,,,,,,
13737,7/17/2016,20,51,FALSE,5,,,,,,,,,,,,
21573,7/17/2016,20,51,TRUE,5,,,,,,,,,,,,
21683,7/17/2016,20,51,TRUE,5,,,,,,,,,,,,
2561,7/17/2016,20,52,TRUE,5,,,,,,,,,,,,
21637,7/17/2016,20,52,TRUE,5,,,,,,,,,,,,
1826,7/17/2016,20,53,TRUE,5,,,,,,,,,,,,
19429,7/17/2016,20,54,FALSE,5,,,,,,,,,,,,
3765,7/17/2016,20,55,FALSE,5,,,,,,,,,,,,
7140,7/17/2016,20,55,TRUE,5,,,,,,,,,,,,
4342,7/17/2016,20,56,FALSE,5,,,,,,,,,,,,
2459,7/17/2016,20,57,TRUE,5,,,,,,,,,,,,
21552,7/17/2016,20,57,TRUE,5,,,,,,,,,,,,
14206,7/17/2016,20,58,TRUE,5,,,,,,,,,,,,
4295,7/17/2016,21,0,FALSE,2,,,,,,,,,,,,
7010,7/17/2016,21,0,FALSE,2,,,,,,,,,,,,
14212,7/17/2016,21,0,FALSE,2,,,,,,,,,,,,
1958,7/17/2016,21,1,TRUE,2,,,,,,,,,,,,
3768,7/17/2016,21,1,TRUE,2,,,,,,,,,,,,
11902,7/17/2016,21,1,TRUE,2,,,,,,,,,,,,
7164,7/17/2016,21,2,TRUE,0,,,,,,,,,,,,
21613,7/17/2016,21,3,TRUE,0,,,,,,,,,,,,
13955,7/17/2016,21,4,TRUE,0,,,,,,,,,,,,
14058,7/17/2016,21,4,TRUE,0,,,,,,,,,,,,
14113,7/17/2016,21,4,FALSE,0,,,,,,,,,,,,
13668,7/17/2016,21,6,FALSE,31,,,,,,,,,,,,
7060,7/17/2016,21,7,FALSE,31,,,,,,,,,,,,
13702,7/17/2016,21,7,FALSE,31,,,,,,,,,,,,
2108,7/17/2016,21,8,TRUE,31,,,,,,,,,,,,
3984,7/17/2016,21,8,FALSE,31,,,,,,,,,,,,
13662,7/17/2016,21,8,TRUE,31,,,,,,,,,,,,
14267,7/17/2016,21,8,FALSE,31,,,,,,,,,,,,
14275,7/17/2016,21,8,TRUE,31,,,,,,,,,,,,
1930,7/17/2016,21,9,TRUE,31,,,,,,,,,,,,
4376,7/17/2016,21,9,FALSE,31,,,,,,,,,,,,
1935,7/17/2016,21,10,TRUE,7,,,,,,,,,,,,
11958,7/17/2016,21,10,FALSE,7,,,,,,,,,,,,
1306,7/17/2016,21,11,TRUE,7,,,,,,,,,,,,
21617,7/17/2016,21,11,FALSE,7,,,,,,,,,,,,
1809,7/17/2016,21,12,TRUE,7,,,,,,,,,,,,
2105,7/17/2016,21,12,TRUE,7,,,,,,,,,,,,
3919,7/17/2016,21,12,TRUE,7,,,,,,,,,,,,
13944,7/17/2016,21,12,FALSE,7,,,,,,,,,,,,
14018,7/17/2016,21,12,FALSE,7,,,,,,,,,,,,
2519,7/17/2016,21,13,FALSE,7,,,,,,,,,,,,
3834,7/17/2016,21,14,TRUE,0,,,,,,,,,,,,
4360,7/17/2016,21,14,TRUE,7,,,,,,,,,,,,
14086,7/17/2016,21,15,TRUE,0,,,,,,,,,,,,
21650,7/17/2016,21,15,TRUE,0,,,,,,,,,,,,
1790,7/17/2016,21,16,TRUE,0,,,,,,,,,,,,
1963,7/17/2016,21,17,TRUE,0,,,,,,,,,,,,
1979,7/17/2016,21,17,TRUE,0,,,,,,,,,,,,
13755,7/17/2016,21,17,TRUE,0,,,,,,,,,,,,
1428,7/17/2016,21,18,TRUE,0,,,,,,,,,,,,
14265,7/17/2016,21,18,FALSE,0,,,,,,,,,,,,
21557,7/17/2016,21,18,TRUE,0,,,,,,,,,,,,
2015,7/17/2016,21,19,TRUE,0,,,,,,,,,,,,
7034,7/17/2016,21,19,FALSE,0,,,,,,,,,,,,
13734,7/17/2016,21,19,TRUE,0,,,,,,,,,,,,
14148,7/17/2016,21,20,TRUE,0,,,,,,,,,,,,
3871,7/17/2016,21,23,TRUE,0,,,,,,,,,,,,
13716,7/17/2016,21,24,FALSE,0,,,,,,,,,,,,
1300,7/17/2016,21,25,FALSE,0,,,,,,,,,,,,
1386,7/17/2016,21,28,TRUE,0,,,,,,,,,,,,
1743,7/17/2016,21,28,TRUE,0,,,,,,,,,,,,
1909,7/17/2016,21,31,TRUE,67,,,,,,,,,,,,
4082,7/17/2016,21,32,FALSE,67,,,,,,,,,,,,
13645,7/17/2016,21,32,FALSE,67,,,,,,,,,,,,
14050,7/17/2016,21,32,TRUE,67,,,,,,,,,,,,
14103,7/17/2016,21,32,TRUE,67,,,,,,,,,,,,
21622,7/17/2016,21,32,FALSE,67,,,,,,,,,,,,
1946,7/17/2016,21,33,TRUE,67,,,,,,,,,,,,
3942,7/17/2016,21,33,TRUE,67,,,,,,,,,,,,
11909,7/17/2016,21,33,TRUE,67,,,,,,,,,,,,
13899,7/17/2016,21,33,TRUE,67,,,,,,,,,,,,
14261,7/17/2016,21,33,TRUE,67,,,,,,,,,,,,
21519,7/17/2016,21,33,TRUE,67,,,,,,,,,,,,
21636,7/17/2016,21,33,TRUE,67,,,,,,,,,,,,
21674,7/17/2016,21,33,TRUE,67,,,,,,,,,,,,
13673,7/17/2016,21,34,TRUE,4,,,,,,,,,,,,
13954,7/17/2016,21,34,TRUE,4,,,,,,,,,,,,
21517,7/17/2016,21,34,TRUE,4,,,,,,,,,,,,
21604,7/17/2016,21,34,FALSE,4,,,,,,,,,,,,
21640,7/17/2016,21,34,TRUE,67,,,,,,,,,,,,
1750,7/17/2016,21,35,TRUE,4,,,,,,,,,,,,
14079,7/17/2016,21,35,TRUE,4,,,,,,,,,,,,
14286,7/17/2016,21,35,TRUE,4,,,,,,,,,,,,
21648,7/17/2016,21,35,FALSE,4,,,,,,,,,,,,
13703,7/17/2016,21,36,FALSE,4,,,,,,,,,,,,
14111,7/17/2016,21,36,TRUE,4,,,,,,,,,,,,
14143,7/17/2016,21,36,TRUE,4,,,,,,,,,,,,
14196,7/17/2016,21,36,FALSE,4,,,,,,,,,,,,
1447,7/17/2016,21,37,TRUE,4,,,,,,,,,,,,
13717,7/17/2016,21,37,TRUE,4,,,,,,,,,,,,
13787,7/17/2016,21,37,TRUE,4,,,,,,,,,,,,
14030,7/17/2016,21,37,FALSE,4,,,,,,,,,,,,
21580,7/17/2016,21,37,TRUE,4,,,,,,,,,,,,
2145,7/17/2016,21,38,TRUE,0,,,,,,,,,,,,
11892,7/17/2016,21,38,TRUE,4,,,,,,,,,,,,
13865,7/17/2016,21,38,TRUE,0,,,,,,,,,,,,
2066,7/17/2016,21,39,TRUE,0,,,,,,,,,,,,
7058,7/17/2016,21,39,TRUE,0,,,,,,,,,,,,
13867,7/17/2016,21,39,TRUE,0,,,,,,,,,,,,
13871,7/17/2016,21,39,TRUE,0,,,,,,,,,,,,
14238,7/17/2016,21,39,TRUE,0,,,,,,,,,,,,
21512,7/17/2016,21,39,TRUE,0,,,,,,,,,,,,
13710,7/17/2016,21,40,TRUE,0,,,,,,,,,,,,
21653,7/17/2016,21,40,FALSE,0,,,,,,,,,,,,
14135,7/17/2016,21,41,TRUE,0,,,,,,,,,,,,
14190,7/17/2016,21,41,TRUE,0,,,,,,,,,,,,
2059,7/17/2016,21,42,FALSE,30,,,,,,,,,,,,
13666,7/17/2016,21,42,FALSE,30,,,,,,,,,,,,
7100,7/17/2016,21,43,FALSE,30,,,,,,,,,,,,
14197,7/17/2016,21,43,TRUE,30,,,,,,,,,,,,
1652,7/17/2016,21,44,FALSE,30,,,,,,,,,,,,
7018,7/17/2016,21,44,FALSE,30,,,,,,,,,,,,
13754,7/17/2016,21,44,TRUE,30,,,,,,,,,,,,
14249,7/17/2016,21,44,TRUE,30,,,,,,,,,,,,
21553,7/17/2016,21,44,TRUE,30,,,,,,,,,,,,
11988,7/17/2016,21,45,TRUE,30,,,,,,,,,,,,
13902,7/17/2016,21,45,TRUE,30,,,,,,,,,,,,
1697,7/17/2016,21,46,FALSE,19,,,,,,,,,,,,
7044,7/17/2016,21,46,FALSE,19,,,,,,,,,,,,
14104,7/17/2016,21,46,TRUE,19,,,,,,,,,,,,
2039,7/17/2016,21,47,FALSE,19,,,,,,,,,,,,
4047,7/17/2016,21,47,FALSE,19,,,,,,,,,,,,
11904,7/17/2016,21,47,FALSE,19,,,,,,,,,,,,
13852,7/17/2016,21,47,TRUE,19,,,,,,,,,,,,
14224,7/17/2016,21,47,TRUE,19,,,,,,,,,,,,
13959,7/17/2016,21,48,TRUE,19,,,,,,,,,,,,
14056,7/17/2016,21,48,TRUE,19,,,,,,,,,,,,
1516,7/17/2016,21,49,TRUE,19,,,,,,,,,,,,
13721,7/17/2016,21,49,TRUE,19,,,,,,,,,,,,
13724,7/17/2016,21,49,TRUE,19,,,,,,,,,,,,
13950,7/17/2016,21,49,TRUE,19,,,,,,,,,,,,
21662,7/17/2016,21,49,TRUE,19,,,,,,,,,,,,
13791,7/17/2016,21,50,TRUE,0,,,,,,,,,,,,
13907,7/17/2016,21,51,TRUE,0,,,,,,,,,,,,
14153,7/17/2016,21,52,TRUE,0,,,,,,,,,,,,
14283,7/17/2016,21,52,TRUE,0,,,,,,,,,,,,
21518,7/17/2016,21,52,TRUE,0,,,,,,,,,,,,
4122,7/17/2016,21,53,TRUE,0,,,,,,,,,,,,
4365,7/17/2016,21,53,FALSE,0,,,,,,,,,,,,
13688,7/17/2016,21,53,TRUE,0,,,,,,,,,,,,
21513,7/17/2016,21,53,TRUE,0,,,,,,,,,,,,
14028,7/17/2016,21,54,TRUE,1,,,,,,,,,,,,
1708,7/17/2016,21,55,FALSE,1,,,,,,,,,,,,
1998,7/17/2016,21,55,TRUE,1,,,,,,,,,,,,
2090,7/17/2016,21,55,TRUE,1,,,,,,,,,,,,
11919,7/17/2016,21,55,TRUE,1,,,,,,,,,,,,
21575,7/17/2016,21,55,TRUE,1,,,,,,,,,,,,
1369,7/17/2016,21,56,TRUE,1,,,,,,,,,,,,
1934,7/17/2016,21,56,TRUE,1,,,,,,,,,,,,
3780,7/17/2016,21,56,TRUE,1,,,,,,,,,,,,
13745,7/17/2016,21,57,TRUE,1,,,,,,,,,,,,
14034,7/17/2016,21,57,FALSE,1,,,,,,,,,,,,
14177,7/17/2016,21,57,TRUE,1,,,,,,,,,,,,
3878,7/17/2016,21,58,TRUE,0,,,,,,,,,,,,
21623,7/17/2016,21,58,TRUE,0,,,,,,,,,,,,
1344,7/17/2016,21,59,TRUE,0,,,,,,,,,,,,
1739,7/17/2016,21,59,TRUE,0,,,,,,,,,,,,
2128,7/17/2016,21,59,TRUE,0,,,,,,,,,,,,
4298,7/17/2016,21,59,TRUE,0,,,,,,,,,,,,
14174,7/17/2016,21,59,TRUE,0,,,,,,,,,,,,
14245,7/17/2016,21,59,TRUE,0,,,,,,,,,,,,
14041,7/17/2016,22,0,TRUE,0,,,,,,,,,,,,
2092,7/17/2016,22,2,FALSE,27,,,,,,,,,,,,
3913,7/17/2016,22,2,FALSE,27,,,,,,,,,,,,
14244,7/17/2016,22,2,TRUE,27,,,,,,,,,,,,
13729,7/17/2016,22,3,TRUE,27,,,,,,,,,,,,
1494,7/17/2016,22,4,FALSE,27,,,,,,,,,,,,
1933,7/17/2016,22,4,TRUE,27,,,,,,,,,,,,
11918,7/17/2016,22,4,TRUE,27,,,,,,,,,,,,
13900,7/17/2016,22,4,TRUE,27,,,,,,,,,,,,
3866,7/17/2016,22,5,TRUE,27,,,,,,,,,,,,
21596,7/17/2016,22,5,FALSE,27,,,,,,,,,,,,
3907,7/17/2016,22,7,TRUE,7,,,,,,,,,,,,
14057,7/17/2016,22,7,TRUE,7,,,,,,,,,,,,
21534,7/17/2016,22,8,TRUE,7,,,,,,,,,,,,
1536,7/17/2016,22,9,FALSE,7,,,,,,,,,,,,
1642,7/17/2016,22,9,FALSE,7,,,,,,,,,,,,
2529,7/17/2016,22,9,TRUE,7,,,,,,,,,,,,
4028,7/17/2016,22,9,TRUE,7,,,,,,,,,,,,
21595,7/17/2016,22,9,TRUE,7,,,,,,,,,,,,
13726,7/17/2016,22,10,FALSE,2,,,,,,,,,,,,
14175,7/17/2016,22,10,TRUE,2,,,,,,,,,,,,
13963,7/17/2016,22,11,TRUE,2,,,,,,,,,,,,
21660,7/17/2016,22,11,TRUE,2,,,,,,,,,,,,
13911,7/17/2016,22,12,TRUE,2,,,,,,,,,,,,
1352,7/17/2016,22,13,TRUE,2,,,,,,,,,,,,
1877,7/17/2016,22,13,TRUE,2,,,,,,,,,,,,
1894,7/17/2016,22,13,FALSE,2,,,,,,,,,,,,
1709,7/17/2016,22,14,TRUE,2,,,,,,,,,,,,
21692,7/17/2016,22,14,TRUE,2,,,,,,,,,,,,
21657,7/17/2016,22,15,FALSE,2,,,,,,,,,,,,
1989,7/17/2016,22,17,FALSE,2,,,,,,,,,,,,
1816,7/17/2016,22,18,TRUE,15,,,,,,,,,,,,
1907,7/17/2016,22,18,TRUE,15,,,,,,,,,,,,
13694,7/17/2016,22,18,TRUE,15,,,,,,,,,,,,
14078,7/17/2016,22,18,FALSE,15,,,,,,,,,,,,
2421,7/17/2016,22,19,TRUE,15,,,,,,,,,,,,
4017,7/17/2016,22,19,TRUE,15,,,,,,,,,,,,
2073,7/17/2016,22,21,TRUE,15,,,,,,,,,,,,
4222,7/17/2016,22,21,TRUE,15,,,,,,,,,,,,
11975,7/17/2016,22,21,TRUE,15,,,,,,,,,,,,
21655,7/17/2016,22,21,FALSE,15,,,,,,,,,,,,
1759,7/17/2016,22,22,FALSE,0,,,,,,,,,,,,
7137,7/17/2016,22,22,TRUE,0,,,,,,,,,,,,
11989,7/17/2016,22,22,TRUE,0,,,,,,,,,,,,
13767,7/17/2016,22,22,TRUE,0,,,,,,,,,,,,
21624,7/17/2016,22,22,TRUE,0,,,,,,,,,,,,
21691,7/17/2016,22,22,TRUE,0,,,,,,,,,,,,
7152,7/17/2016,22,23,FALSE,0,,,,,,,,,,,,
11966,7/17/2016,22,23,TRUE,0,,,,,,,,,,,,
21689,7/17/2016,22,23,TRUE,0,,,,,,,,,,,,
4104,7/17/2016,22,25,TRUE,0,,,,,,,,,,,,
7079,7/17/2016,22,25,FALSE,0,,,,,,,,,,,,
7142,7/17/2016,22,25,TRUE,0,,,,,,,,,,,,
4216,7/17/2016,22,26,TRUE,6,,,,,,,,,,,,
13830,7/17/2016,22,26,TRUE,6,,,,,,,,,,,,
13990,7/17/2016,22,26,TRUE,6,,,,,,,,,,,,
14181,7/17/2016,22,26,FALSE,6,,,,,,,,,,,,
14258,7/17/2016,22,26,TRUE,6,,,,,,,,,,,,
1830,7/17/2016,22,27,TRUE,6,,,,,,,,,,,,
3824,7/17/2016,22,27,TRUE,6,,,,,,,,,,,,
1404,7/17/2016,22,28,FALSE,6,,,,,,,,,,,,
1511,7/17/2016,22,29,TRUE,6,,,,,,,,,,,,
21563,7/17/2016,22,29,TRUE,6,,,,,,,,,,,,
21667,7/17/2016,22,29,TRUE,6,,,,,,,,,,,,
1968,7/17/2016,22,30,TRUE,0,,,,,,,,,,,,
2122,7/17/2016,22,31,TRUE,0,,,,,,,,,,,,
4117,7/17/2016,22,31,TRUE,0,,,,,,,,,,,,
3959,7/17/2016,22,32,TRUE,0,,,,,,,,,,,,
1454,7/17/2016,22,34,TRUE,3,,,,,,,,,,,,
2415,7/17/2016,22,35,TRUE,3,,,,,,,,,,,,
3988,7/17/2016,22,35,TRUE,3,,,,,,,,,,,,
1828,7/17/2016,22,36,TRUE,3,,,,,,,,,,,,
3973,7/17/2016,22,36,TRUE,3,,,,,,,,,,,,
14132,7/17/2016,22,36,TRUE,3,,,,,,,,,,,,
14205,7/17/2016,22,36,TRUE,3,,,,,,,,,,,,
1704,7/17/2016,22,37,TRUE,3,,,,,,,,,,,,
7118,7/17/2016,22,37,FALSE,3,,,,,,,,,,,,
21599,7/17/2016,22,39,FALSE,3,,,,,,,,,,,,
1616,7/17/2016,22,40,TRUE,3,,,,,,,,,,,,
13691,7/17/2016,22,40,TRUE,3,,,,,,,,,,,,
1395,7/17/2016,22,41,TRUE,3,,,,,,,,,,,,
7028,7/17/2016,22,41,FALSE,3,,,,,,,,,,,,
13738,7/17/2016,22,41,FALSE,3,,,,,,,,,,,,
4315,7/17/2016,22,42,TRUE,21,,,,,,,,,,,,
4345,7/17/2016,22,43,FALSE,21,,,,,,,,,,,,
13861,7/17/2016,22,43,FALSE,21,,,,,,,,,,,,
19677,7/17/2016,22,43,FALSE,21,,,,,,,,,,,,
13988,7/17/2016,22,44,TRUE,21,,,,,,,,,,,,
14001,7/17/2016,22,44,TRUE,21,,,,,,,,,,,,
4212,7/17/2016,22,45,FALSE,21,,,,,,,,,,,,
13916,7/17/2016,22,45,TRUE,21,,,,,,,,,,,,
13943,7/17/2016,22,45,TRUE,31,,,,,,,,,,,,
14114,7/17/2016,22,45,TRUE,21,,,,,,,,,,,,
14294,7/17/2016,22,45,TRUE,21,,,,,,,,,,,,
21540,7/17/2016,22,45,TRUE,21,,,,,,,,,,,,
21642,7/17/2016,22,45,TRUE,21,,,,,,,,,,,,
13778,7/17/2016,22,46,TRUE,31,,,,,,,,,,,,
21566,7/17/2016,22,46,TRUE,31,,,,,,,,,,,,
13750,7/17/2016,22,47,FALSE,31,,,,,,,,,,,,
13763,7/17/2016,22,47,TRUE,31,,,,,,,,,,,,
14234,7/17/2016,22,47,TRUE,31,,,,,,,,,,,,
1736,7/17/2016,22,48,FALSE,31,,,,,,,,,,,,
1791,7/17/2016,22,48,TRUE,31,,,,,,,,,,,,
3842,7/17/2016,22,48,TRUE,31,,,,,,,,,,,,
14136,7/17/2016,22,48,TRUE,31,,,,,,,,,,,,
21666,7/17/2016,22,48,TRUE,31,,,,,,,,,,,,
21686,7/17/2016,22,48,TRUE,31,,,,,,,,,,,,
14250,7/17/2016,22,50,TRUE,0,,,,,,,,,,,,
23648,7/17/2016,22,50,TRUE,0,,,,,,,,,,,,
1667,7/17/2016,22,51,FALSE,0,,,,,,,,,,,,
7148,7/17/2016,22,51,TRUE,0,,,,,,,,,,,,
14296,7/17/2016,22,52,FALSE,0,,,,,,,,,,,,
21570,7/17/2016,22,52,TRUE,0,,,,,,,,,,,,
1572,7/17/2016,22,54,TRUE,0,,,,,,,,,,,,
2412,7/17/2016,22,55,TRUE,0,,,,,,,,,,,,
13647,7/17/2016,22,56,TRUE,0,,,,,,,,,,,,
21600,7/17/2016,22,57,TRUE,0,,,,,,,,,,,,
